Subject, Session, Module, Status, Progress, User, Workstation, Date, Processing.time, Processing, Version
5, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 19:11:45 EDT 2021,53.533, qsub-MICA, v0.0.2 'wobbly'
7, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 19:12:49 EDT 2021,43.333, qsub-MICA, v0.0.2 'wobbly'
10, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 19:46:11 EDT 2021,41.467, qsub-MICA, v0.0.2 'wobbly'
11, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 19:46:21 EDT 2021,40.867, qsub-MICA, v0.0.2 'wobbly'
12, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 19:46:24 EDT 2021,39.683, qsub-MICA, v0.0.2 'wobbly'
14, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 19:50:27 EDT 2021,37, qsub-MICA, v0.0.2 'wobbly'
9, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 19:51:42 EDT 2021,47.483, qsub-MICA, v0.0.2 'wobbly'
13, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 19:57:38 EDT 2021,45.167, qsub-MICA, v0.0.2 'wobbly'
16, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 20:00:55 EDT 2021,40.683, qsub-MICA, v0.0.2 'wobbly'
15, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 20:06:50 EDT 2021,47.883, qsub-MICA, v0.0.2 'wobbly'
18, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 20:12:53 EDT 2021,44.667, qsub-MICA, v0.0.2 'wobbly'
17, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 20:13:59 EDT 2021,47.017, qsub-MICA, v0.0.2 'wobbly'
19, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 20:15:08 EDT 2021,45.183, qsub-MICA, v0.0.2 'wobbly'
20, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 20:17:45 EDT 2021,38.55, qsub-MICA, v0.0.2 'wobbly'
21, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 20:22:01 EDT 2021,40.317, qsub-MICA, v0.0.2 'wobbly'
22, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 20:26:17 EDT 2021,42.833, qsub-MICA, v0.0.2 'wobbly'
27, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 20:30:31 EDT 2021,39.317, qsub-MICA, v0.0.2 'wobbly'
26, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 20:30:35 EDT 2021,41.617, qsub-MICA, v0.0.2 'wobbly'
23, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 20:32:46 EDT 2021,46.05, qsub-MICA, v0.0.2 'wobbly'
24, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 20:33:14 EDT 2021,46.267, qsub-MICA, v0.0.2 'wobbly'
25, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 20:34:31 EDT 2021,47.05, qsub-MICA, v0.0.2 'wobbly'
29, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 20:35:41 EDT 2021,37.7, qsub-MICA, v0.0.2 'wobbly'
28, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 20:38:02 EDT 2021,45.583, qsub-MICA, v0.0.2 'wobbly'
30, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 20:41:07 EDT 2021,42.4, qsub-MICA, v0.0.2 'wobbly'
31, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 20:46:08 EDT 2021,44.433, qsub-MICA, v0.0.2 'wobbly'
32, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 20:52:45 EDT 2021,45.3, qsub-MICA, v0.0.2 'wobbly'
35, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 20:56:20 EDT 2021,40.633, qsub-MICA, v0.0.2 'wobbly'
34, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 20:57:04 EDT 2021,42.367, qsub-MICA, v0.0.2 'wobbly'
33, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 20:57:45 EDT 2021,44.05, qsub-MICA, v0.0.2 'wobbly'
38, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 21:03:38 EDT 2021,39.817, qsub-MICA, v0.0.2 'wobbly'
36, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 21:04:37 EDT 2021,47.917, qsub-MICA, v0.0.2 'wobbly'
39, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 21:08:18 EDT 2021,45.6, qsub-MICA, v0.0.2 'wobbly'
40, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 21:10:55 EDT 2021,43.95, qsub-MICA, v0.0.2 'wobbly'
42, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 21:14:42 EDT 2021,43.733, qsub-MICA, v0.0.2 'wobbly'
41, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 21:17:00 EDT 2021,47.3, qsub-MICA, v0.0.2 'wobbly'
45, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 21:19:22 EDT 2021,45.417, qsub-MICA, v0.0.2 'wobbly'
49, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 21:20:26 EDT 2021,41.733, qsub-MICA, v0.0.2 'wobbly'
43, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 21:20:39 EDT 2021,49.2, qsub-MICA, v0.0.2 'wobbly'
44, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 21:21:32 EDT 2021,48.083, qsub-MICA, v0.0.2 'wobbly'
46, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 21:21:39 EDT 2021,46.433, qsub-MICA, v0.0.2 'wobbly'
47, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 21:22:46 EDT 2021,46.3, qsub-MICA, v0.0.2 'wobbly'
48, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 21:23:10 EDT 2021,45.967, qsub-MICA, v0.0.2 'wobbly'
50, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 21:24:23 EDT 2021,42.683, qsub-MICA, v0.0.2 'wobbly'
52, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 21:30:51 EDT 2021,37.4, qsub-MICA, v0.0.2 'wobbly'
51, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 21:35:11 EDT 2021,48.483, qsub-MICA, v0.0.2 'wobbly'
54, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 21:37:46 EDT 2021,40.067, qsub-MICA, v0.0.2 'wobbly'
55, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 21:43:30 EDT 2021,45.033, qsub-MICA, v0.0.2 'wobbly'
53, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 21:44:05 EDT 2021,47.133, qsub-MICA, v0.0.2 'wobbly'
57, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 21:49:01 EDT 2021,41.95, qsub-MICA, v0.0.2 'wobbly'
58, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 21:49:49 EDT 2021,40.85, qsub-MICA, v0.0.2 'wobbly'
56, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 21:54:57 EDT 2021,52.467, qsub-MICA, v0.0.2 'wobbly'
61, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 21:56:44 EDT 2021,41.283, qsub-MICA, v0.0.2 'wobbly'
64, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 22:01:28 EDT 2021,40.5, qsub-MICA, v0.0.2 'wobbly'
66, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 22:01:47 EDT 2021,39.833, qsub-MICA, v0.0.2 'wobbly'
65, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 22:01:55 EDT 2021,40.467, qsub-MICA, v0.0.2 'wobbly'
60, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 22:02:35 EDT 2021,48.133, qsub-MICA, v0.0.2 'wobbly'
63, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 22:05:35 EDT 2021,45.617, qsub-MICA, v0.0.2 'wobbly'
69, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 22:05:47 EDT 2021,41.8, qsub-MICA, v0.0.2 'wobbly'
59, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 22:05:51 EDT 2021,54.15, qsub-MICA, v0.0.2 'wobbly'
67, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 22:06:37 EDT 2021,43.917, qsub-MICA, v0.0.2 'wobbly'
70, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 22:07:44 EDT 2021,42.783, qsub-MICA, v0.0.2 'wobbly'
62, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 22:08:48 EDT 2021,51.083, qsub-MICA, v0.0.2 'wobbly'
68, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 22:11:00 EDT 2021,47.55, qsub-MICA, v0.0.2 'wobbly'
71, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 22:19:39 EDT 2021,48.2, qsub-MICA, v0.0.2 'wobbly'
72, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 22:24:07 EDT 2021,48.167, qsub-MICA, v0.0.2 'wobbly'
73, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 22:25:00 EDT 2021,46.55, qsub-MICA, v0.0.2 'wobbly'
76, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 22:29:00 EDT 2021,39.167, qsub-MICA, v0.0.2 'wobbly'
75, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 22:28:57 EDT 2021,44.233, qsub-MICA, v0.0.2 'wobbly'
74, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 22:33:18 EDT 2021,49.1, qsub-MICA, v0.0.2 'wobbly'
80, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 22:38:03 EDT 2021,40.583, qsub-MICA, v0.0.2 'wobbly'
77, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 22:40:05 EDT 2021,49.617, qsub-MICA, v0.0.2 'wobbly'
78, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 22:40:54 EDT 2021,45.2, qsub-MICA, v0.0.2 'wobbly'
83, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 22:42:10 EDT 2021,39.45, qsub-MICA, v0.0.2 'wobbly'
84, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 22:45:58 EDT 2021,42.517, qsub-MICA, v0.0.2 'wobbly'
81, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 22:46:58 EDT 2021,45, qsub-MICA, v0.0.2 'wobbly'
82, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 22:47:22 EDT 2021,44.917, qsub-MICA, v0.0.2 'wobbly'
87, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 22:48:46 EDT 2021,42.067, qsub-MICA, v0.0.2 'wobbly'
85, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 22:49:40 EDT 2021,43.717, qsub-MICA, v0.0.2 'wobbly'
88, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 22:50:23 EDT 2021,42.917, qsub-MICA, v0.0.2 'wobbly'
91, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 22:51:16 EDT 2021,42.817, qsub-MICA, v0.0.2 'wobbly'
86, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 22:52:06 EDT 2021,45.9, qsub-MICA, v0.0.2 'wobbly'
92, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 22:55:14 EDT 2021,45.783, qsub-MICA, v0.0.2 'wobbly'
93, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 22:56:25 EDT 2021,44.717, qsub-MICA, v0.0.2 'wobbly'
97, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 23:04:33 EDT 2021,38.85, qsub-MICA, v0.0.2 'wobbly'
94, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 23:07:55 EDT 2021,47.467, qsub-MICA, v0.0.2 'wobbly'
98, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 23:10:23 EDT 2021,40.567, qsub-MICA, v0.0.2 'wobbly'
95, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 23:10:09 EDT 2021,45.45, qsub-MICA, v0.0.2 'wobbly'
99, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 23:12:10 EDT 2021,42.45, qsub-MICA, v0.0.2 'wobbly'
100, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 23:17:35 EDT 2021,43.617, qsub-MICA, v0.0.2 'wobbly'
104, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 23:22:05 EDT 2021,39.117, qsub-MICA, v0.0.2 'wobbly'
103, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 23:23:34 EDT 2021,41.85, qsub-MICA, v0.0.2 'wobbly'
101, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Thu May  6 23:23:37 EDT 2021,44.917, qsub-MICA, v0.0.2 'wobbly'
102, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 23:29:40 EDT 2021,48.95, qsub-MICA, v0.0.2 'wobbly'
106, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 23:30:25 EDT 2021,42.95, qsub-MICA, v0.0.2 'wobbly'
105, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 23:31:01 EDT 2021,44.3, qsub-MICA, v0.0.2 'wobbly'
112, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Thu May  6 23:31:23 EDT 2021,38.683, qsub-MICA, v0.0.2 'wobbly'
110, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Thu May  6 23:35:07 EDT 2021,44.15, qsub-MICA, v0.0.2 'wobbly'
114, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 23:36:10 EDT 2021,40.2, qsub-MICA, v0.0.2 'wobbly'
107, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 23:37:18 EDT 2021,49.1, qsub-MICA, v0.0.2 'wobbly'
108, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Thu May  6 23:37:32 EDT 2021,48.083, qsub-MICA, v0.0.2 'wobbly'
111, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 23:39:30 EDT 2021,47.55, qsub-MICA, v0.0.2 'wobbly'
109, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 23:39:46 EDT 2021,49.317, qsub-MICA, v0.0.2 'wobbly'
115, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Thu May  6 23:41:28 EDT 2021,44.267, qsub-MICA, v0.0.2 'wobbly'
118, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Thu May  6 23:49:19 EDT 2021,38.233, qsub-MICA, v0.0.2 'wobbly'
116, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Thu May  6 23:51:28 EDT 2021,46.25, qsub-MICA, v0.0.2 'wobbly'
119, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Thu May  6 23:52:42 EDT 2021,41.75, qsub-MICA, v0.0.2 'wobbly'
117, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Thu May  6 23:55:11 EDT 2021,46.467, qsub-MICA, v0.0.2 'wobbly'
120, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Thu May  6 23:59:24 EDT 2021,46.45, qsub-MICA, v0.0.2 'wobbly'
124, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Fri May  7 00:02:45 EDT 2021,38.783, qsub-MICA, v0.0.2 'wobbly'
122, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Fri May  7 00:03:45 EDT 2021,45.55, qsub-MICA, v0.0.2 'wobbly'
125, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Fri May  7 00:05:44 EDT 2021,41.267, qsub-MICA, v0.0.2 'wobbly'
127, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Fri May  7 00:08:07 EDT 2021,36.9, qsub-MICA, v0.0.2 'wobbly'
129, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Fri May  7 00:11:24 EDT 2021,39.2, qsub-MICA, v0.0.2 'wobbly'
126, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 00:11:38 EDT 2021,41.183, qsub-MICA, v0.0.2 'wobbly'
133, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Fri May  7 00:13:06 EDT 2021,34.617, qsub-MICA, v0.0.2 'wobbly'
130, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Fri May  7 00:13:15 EDT 2021,37.55, qsub-MICA, v0.0.2 'wobbly'
123, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Fri May  7 00:17:54 EDT 2021,55.183, qsub-MICA, v0.0.2 'wobbly'
128, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 00:19:02 EDT 2021,47.333, qsub-MICA, v0.0.2 'wobbly'
136, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 00:22:43 EDT 2021,42, qsub-MICA, v0.0.2 'wobbly'
132, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Fri May  7 00:23:17 EDT 2021,45.55, qsub-MICA, v0.0.2 'wobbly'
131, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 00:23:26 EDT 2021,46.483, qsub-MICA, v0.0.2 'wobbly'
137, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 00:26:01 EDT 2021,43.8, qsub-MICA, v0.0.2 'wobbly'
138, SINGLE, post_structural, COMPLETED, 25/25, rcruces, montano.bic.mni.mcgill.ca, Fri May  7 00:29:20 EDT 2021,39.267, qsub-MICA, v0.0.2 'wobbly'
134, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Fri May  7 00:28:47 EDT 2021,48.833, qsub-MICA, v0.0.2 'wobbly'
139, SINGLE, post_structural, COMPLETED, 25/25, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 00:34:07 EDT 2021,41.9, qsub-MICA, v0.0.2 'wobbly'
140, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Fri May  7 00:40:48 EDT 2021,47.333, qsub-MICA, v0.0.2 'wobbly'
142, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Fri May  7 00:43:47 EDT 2021,43.583, qsub-MICA, v0.0.2 'wobbly'
145, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Fri May  7 00:44:20 EDT 2021,39.883, qsub-MICA, v0.0.2 'wobbly'
141, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Fri May  7 00:45:48 EDT 2021,49.85, qsub-MICA, v0.0.2 'wobbly'
144, SINGLE, post_structural, COMPLETED, 25/25, rcruces, emilia.bic.mni.mcgill.ca, Fri May  7 00:47:12 EDT 2021,43.75, qsub-MICA, v0.0.2 'wobbly'
153, SINGLE, post_structural, COMPLETED, 25/25, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 00:51:28 EDT 2021,39.017, qsub-MICA, v0.0.2 'wobbly'
147, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Fri May  7 00:51:35 EDT 2021,42.867, qsub-MICA, v0.0.2 'wobbly'
146, SINGLE, post_structural, COMPLETED, 25/25, rcruces, valentine.bic.mni.mcgill.ca, Fri May  7 00:52:00 EDT 2021,45.533, qsub-MICA, v0.0.2 'wobbly'
154, SINGLE, post_structural, COMPLETED, 25/25, rcruces, yeatman.bic.mni.mcgill.ca, Fri May  7 00:53:00 EDT 2021,39.55, qsub-MICA, v0.0.2 'wobbly'
149, SINGLE, post_structural, COMPLETED, 25/25, rcruces, fladgate.bic.mni.mcgill.ca, Fri May  7 00:55:25 EDT 2021,43.45, qsub-MICA, v0.0.2 'wobbly'
156, SINGLE, post_structural, COMPLETED, 25/25, rcruces, varrius.bic.mni.mcgill.ca, Fri May  7 01:01:01 EDT 2021,46.783, qsub-MICA, v0.0.2 'wobbly'
159, SINGLE, post_structural, COMPLETED, 25/25, rcruces, venice.bic.mni.mcgill.ca, Fri May  7 01:03:29 EDT 2021,44.783, qsub-MICA, v0.0.2 'wobbly'
160, SINGLE, post_structural, COMPLETED, 25/25, rcruces, cassio.bic.mni.mcgill.ca, Fri May  7 01:07:49 EDT 2021,48.1, qsub-MICA, v0.0.2 'wobbly'
3, SINGLE, Morphology, COMPLETED, 08/08, rcruces, fladgate.bic.mni.mcgill.ca, Fri May  7 16:36:27 EDT 2021,0, qsub-MICA, v0.0.2 'wobbly'
2, SINGLE, Morphology, COMPLETED, 08/08, rcruces, valentine.bic.mni.mcgill.ca, Fri May  7 16:36:27 EDT 2021,0, qsub-MICA, v0.0.2 'wobbly'
2, SINGLE, GD, COMPLETED, 18/18, rcruces, varrius.bic.mni.mcgill.ca, Fri May  7 16:36:28 EDT 2021,0, qsub-MICA,
1, SINGLE, Morphology, COMPLETED, 08/08, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 16:36:28 EDT 2021,0, qsub-MICA, v0.0.2 'wobbly'
3, SINGLE, GD, COMPLETED, 18/18, rcruces, montano.bic.mni.mcgill.ca, Fri May  7 16:38:21 EDT 2021,0, qsub-MICA,
6, SINGLE, Morphology, COMPLETED, 08/08, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 16:37:04 EDT 2021,0.617, qsub-MICA, v0.0.2 'wobbly'
5, SINGLE, Morphology, COMPLETED, 08/08, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 16:37:05 EDT 2021,0.633, qsub-MICA, v0.0.2 'wobbly'
4, SINGLE, Morphology, COMPLETED, 08/08, rcruces, oncilla.bic.mni.mcgill.ca, Fri May  7 16:37:07 EDT 2021,0.65, qsub-MICA, v0.0.2 'wobbly'
7, SINGLE, Morphology, COMPLETED, 08/08, rcruces, valentine.bic.mni.mcgill.ca, Fri May  7 16:37:12 EDT 2021,0.5, qsub-MICA, v0.0.2 'wobbly'
9, SINGLE, Morphology, COMPLETED, 08/08, rcruces, paris.bic.mni.mcgill.ca, Fri May  7 16:37:20 EDT 2021,0.633, qsub-MICA, v0.0.2 'wobbly'
10, SINGLE, Morphology, COMPLETED, 08/08, rcruces, fladgate.bic.mni.mcgill.ca, Fri May  7 16:37:35 EDT 2021,0.65, qsub-MICA, v0.0.2 'wobbly'
